tender_id,tender_reference,department,organization,state,district,location,procurement_category,tender_title,description,published_date,submission_deadline,opening_date,contract_date,estimated_value,award_value,currency,number_of_bidders,winning_supplier,supplier_id,supplier_name,supplier_address,tender_status,contract_duration,extension_count,extension_days,procurement_method,buyer,source_dataset,source_url
RAJ-RA-2021-01036,REF-RAJ-RA-2021-01036,RAJASTHAN RAJYA VIDYUT PRASARAN,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for RAJASTHAN RAJYA VIDYUT PRASARAN,Official public tender for supply of civil works & infrastructure under standard RAJASTHAN state procurement guidelines.,2019-11-06 00:00:00,2019-11-10 00:00:00,2019-11-11 00:00:00,2019-11-25,19006768.63,18056430.2,INR,4,LARSEN AND TOUBRO CONSTRUCTION,ENT-SUP-6C6BEB7D6E,LARSEN AND TOUBRO CONSTRUCTION,"RAJASTHAN, India",AWARDED,4.0,1,0,OPEN_TENDER,RAJASTHAN RAJYA VIDYUT PRASARAN,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01037,REF-RAJ-RA-2021-01037,RAJASTHAN PUBLIC WORKS DEPARTMENT,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Medical Equipment & Consumables,Procurement of medical equipment & consumables for RAJASTHAN PUBLIC WORKS DEPARTMENT,Official public tender for supply of medical equipment & consumables under standard RAJASTHAN state procurement guidelines.,2019-06-16 00:00:00,2019-06-30 00:00:00,2019-07-01 00:00:00,2019-07-15,4907764.71,5643929.42,INR,3,PNC INFRATECH LIMITED,ENT-SUP-4B3E89D111,PNC INFRATECH LIMITED,"RAJASTHAN, India",AWARDED,14.0,1,0,OPEN_TENDER,RAJASTHAN PUBLIC WORKS DEPARTMENT,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01038,REF-RAJ-RA-2021-01038,RAJASTHAN RAJYA VIDYUT PRASARAN,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Information Technology & Software,Procurement of information technology & software for RAJASTHAN RAJYA VIDYUT PRASARAN,Official public tender for supply of information technology & software under standard RAJASTHAN state procurement guidelines.,2021-07-18 00:00:00,2021-07-22 00:00:00,2021-07-23 00:00:00,2021-08-06,1360695.99,1387909.91,INR,3,TATA PROJECTS LIMITED,ENT-SUP-861D6E7011,TATA PROJECTS LIMITED,"RAJASTHAN, India",AWARDED,4.0,0,0,OPEN_TENDER,RAJASTHAN RAJYA VIDYUT PRASARAN,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01039,REF-RAJ-RA-2021-01039,RAJASTHAN RAJYA VIDYUT PRASARAN,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for RAJASTHAN RAJYA VIDYUT PRASARAN,Official public tender for supply of civil works & infrastructure under standard RAJASTHAN state procurement guidelines.,2021-01-07 00:00:00,2021-01-28 00:00:00,2021-01-29 00:00:00,2021-02-12,1051223.25,998662.08,INR,2,AHLUWALIA CONTRACTS INDIA LIMITED,ENT-SUP-28AFE50D95,AHLUWALIA CONTRACTS INDIA LIMITED,"RAJASTHAN, India",AWARDED,21.0,1,0,OPEN_TENDER,RAJASTHAN RAJYA VIDYUT PRASARAN,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01040,REF-RAJ-RA-2021-01040,PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Consultancy & Facility Management,Procurement of consultancy & facility management for PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,Official public tender for supply of consultancy & facility management under standard RAJASTHAN state procurement guidelines.,2021-06-01 00:00:00,2021-06-22 00:00:00,2021-06-23 00:00:00,2021-07-07,149435637.6,152424350.36,INR,1,TATA PROJECTS LIMITED,ENT-SUP-861D6E7011,TATA PROJECTS LIMITED,"RAJASTHAN, India",AWARDED,21.0,2,0,OPEN_TENDER,PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01041,REF-RAJ-RA-2021-01041,PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,Official public tender for supply of civil works & infrastructure under standard RAJASTHAN state procurement guidelines.,2020-06-16 00:00:00,2020-07-16 00:00:00,2020-07-17 00:00:00,2020-07-31,4975814.6,5722186.79,INR,4,GUPTA AND SONS CONTRACTOR,ENT-SUP-7A3AE215B9,GUPTA AND SONS CONTRACTOR,"RAJASTHAN, India",AWARDED,30.0,1,0,OPEN_TENDER,PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01042,REF-RAJ-RA-2021-01042,RAJASTHAN RAJYA VIDYUT PRASARAN,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for RAJASTHAN RAJYA VIDYUT PRASARAN,Official public tender for supply of civil works & infrastructure under standard RAJASTHAN state procurement guidelines.,2020-07-29 00:00:00,2020-08-12 00:00:00,2020-08-13 00:00:00,2020-08-27,4955631.28,6690102.23,INR,3,DILIP BUILDCON LIMITED,ENT-SUP-55226FC7C8,DILIP BUILDCON LIMITED,"RAJASTHAN, India",AWARDED,14.0,0,0,OPEN_TENDER,RAJASTHAN RAJYA VIDYUT PRASARAN,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01043,REF-RAJ-RA-2021-01043,PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Electrical & Mechanical,Procurement of electrical & mechanical for PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,Official public tender for supply of electrical & mechanical under standard RAJASTHAN state procurement guidelines.,2019-10-31 00:00:00,2019-11-30 00:00:00,2019-12-01 00:00:00,2019-12-15,1501042.46,1425990.34,INR,5,KNR CONSTRUCTION,ENT-SUP-6A86A67807,KNR CONSTRUCTION,"RAJASTHAN, India",AWARDED,30.0,0,0,OPEN_TENDER,PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01044,REF-RAJ-RA-2021-01044,RAJASTHAN PUBLIC WORKS DEPARTMENT,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Consultancy & Facility Management,Procurement of consultancy & facility management for RAJASTHAN PUBLIC WORKS DEPARTMENT,Official public tender for supply of consultancy & facility management under standard RAJASTHAN state procurement guidelines.,2020-06-03 00:00:00,2020-06-24 00:00:00,2020-06-25 00:00:00,2020-07-09,4079708.97,5507607.11,INR,4,AHLUWALIA CONTRACTS INDIA LIMITED,ENT-SUP-28AFE50D95,AHLUWALIA CONTRACTS INDIA LIMITED,"RAJASTHAN, India",AWARDED,21.0,0,0,OPEN_TENDER,RAJASTHAN PUBLIC WORKS DEPARTMENT,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01045,REF-RAJ-RA-2021-01045,RAJASTHAN PUBLIC WORKS DEPARTMENT,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Information Technology & Software,Procurement of information technology & software for RAJASTHAN PUBLIC WORKS DEPARTMENT,Official public tender for supply of information technology & software under standard RAJASTHAN state procurement guidelines.,2021-03-16 00:00:00,2021-03-30 00:00:00,2021-03-31 00:00:00,2021-04-14,4222562.32,4011434.2,INR,1,GUPTA AND SONS CONTRACTOR,ENT-SUP-7A3AE215B9,GUPTA AND SONS CONTRACTOR,"RAJASTHAN, India",AWARDED,14.0,1,0,OPEN_TENDER,RAJASTHAN PUBLIC WORKS DEPARTMENT,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01046,REF-RAJ-RA-2021-01046,RAJASTHAN PUBLIC WORKS DEPARTMENT,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Medical Equipment & Consumables,Procurement of medical equipment & consumables for RAJASTHAN PUBLIC WORKS DEPARTMENT,Official public tender for supply of medical equipment & consumables under standard RAJASTHAN state procurement guidelines.,2019-08-10 00:00:00,2019-08-16 00:00:00,2019-08-17 00:00:00,2019-08-31,4953465.81,5349743.08,INR,3,SHREE BALAJI ENTERPRISE,ENT-SUP-CA68E614E4,SHREE BALAJI ENTERPRISE,"RAJASTHAN, India",AWARDED,6.0,0,0,OPEN_TENDER,RAJASTHAN PUBLIC WORKS DEPARTMENT,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01047,REF-RAJ-RA-2021-01047,PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,Official public tender for supply of civil works & infrastructure under standard RAJASTHAN state procurement guidelines.,2021-07-09 00:00:00,2021-08-08 00:00:00,2021-08-09 00:00:00,2021-08-23,4361297.97,4448523.92,INR,1,SHREE BALAJI ENTERPRISE,ENT-SUP-CA68E614E4,SHREE BALAJI ENTERPRISE,"RAJASTHAN, India",AWARDED,30.0,1,0,OPEN_TENDER,PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01048,REF-RAJ-RA-2021-01048,JAIPUR DEVELOPMENT AUTHORITY,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for JAIPUR DEVELOPMENT AUTHORITY,Official public tender for supply of civil works & infrastructure under standard RAJASTHAN state procurement guidelines.,2020-11-20 00:00:00,2020-12-04 00:00:00,2020-12-05 00:00:00,2020-12-19,171640512.72,175073322.97,INR,5,TATA PROJECTS LIMITED,ENT-SUP-861D6E7011,TATA PROJECTS LIMITED,"RAJASTHAN, India",AWARDED,14.0,0,0,OPEN_TENDER,JAIPUR DEVELOPMENT AUTHORITY,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01049,REF-RAJ-RA-2021-01049,PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Consultancy & Facility Management,Procurement of consultancy & facility management for PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,Official public tender for supply of consultancy & facility management under standard RAJASTHAN state procurement guidelines.,2021-04-03 00:00:00,2021-04-09 00:00:00,2021-04-10 00:00:00,2021-04-24,4991429.3,4741857.83,INR,2,SHARMA ENGINEERING WORKS,ENT-SUP-9473B0CC3C,SHARMA ENGINEERING WORKS,"RAJASTHAN, India",AWARDED,6.0,1,0,OPEN_TENDER,PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01050,REF-RAJ-RA-2021-01050,RAJASTHAN PUBLIC WORKS DEPARTMENT,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for RAJASTHAN PUBLIC WORKS DEPARTMENT,Official public tender for supply of civil works & infrastructure under standard RAJASTHAN state procurement guidelines.,2019-07-05 00:00:00,2019-07-11 00:00:00,2019-07-12 00:00:00,2019-07-26,1809325.53,2080724.36,INR,1,AFCONS INFRASTRUCTURE LIMITED,ENT-SUP-AC3B9A87E5,AFCONS INFRASTRUCTURE LIMITED,"RAJASTHAN, India",AWARDED,6.0,2,0,OPEN_TENDER,RAJASTHAN PUBLIC WORKS DEPARTMENT,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01051,REF-RAJ-RA-2021-01051,JAIPUR DEVELOPMENT AUTHORITY,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Consultancy & Facility Management,Procurement of consultancy & facility management for JAIPUR DEVELOPMENT AUTHORITY,Official public tender for supply of consultancy & facility management under standard RAJASTHAN state procurement guidelines.,2020-04-07 00:00:00,2020-05-07 00:00:00,2020-05-08 00:00:00,2020-05-22,4929089.84,5323417.03,INR,4,TATA PROJECTS LIMITED,ENT-SUP-861D6E7011,TATA PROJECTS LIMITED,"RAJASTHAN, India",AWARDED,30.0,1,0,OPEN_TENDER,JAIPUR DEVELOPMENT AUTHORITY,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01052,REF-RAJ-RA-2021-01052,PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,Official public tender for supply of civil works & infrastructure under standard RAJASTHAN state procurement guidelines.,2020-11-02 00:00:00,2020-11-08 00:00:00,2020-11-09 00:00:00,2020-11-23,6364069.52,7318679.95,INR,3,NCC LIMITED INFRASTRUCTURE,ENT-SUP-0DFD916C8B,NCC LIMITED INFRASTRUCTURE,"RAJASTHAN, India",AWARDED,6.0,1,0,OPEN_TENDER,PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01053,REF-RAJ-RA-2021-01053,MEDICAL HEALTH SERVICES JAIPUR,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Consultancy & Facility Management,Procurement of consultancy & facility management for MEDICAL HEALTH SERVICES JAIPUR,Official public tender for supply of consultancy & facility management under standard RAJASTHAN state procurement guidelines.,2020-09-23 00:00:00,2020-10-07 00:00:00,2020-10-08 00:00:00,2020-10-22,4978521.81,5078092.25,INR,2,SHARMA ENGINEERING WORKS,ENT-SUP-9473B0CC3C,SHARMA ENGINEERING WORKS,"RAJASTHAN, India",AWARDED,14.0,2,0,OPEN_TENDER,MEDICAL HEALTH SERVICES JAIPUR,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01054,REF-RAJ-RA-2021-01054,MEDICAL HEALTH SERVICES JAIPUR,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for MEDICAL HEALTH SERVICES JAIPUR,Official public tender for supply of civil works & infrastructure under standard RAJASTHAN state procurement guidelines.,2019-12-11 00:00:00,2019-12-15 00:00:00,2019-12-16 00:00:00,2019-12-30,4268237.25,5762120.28,INR,2,VANGUARD POWER SERVICES,ENT-SUP-FBE5090586,VANGUARD POWER SERVICES,"RAJASTHAN, India",AWARDED,4.0,1,0,OPEN_TENDER,MEDICAL HEALTH SERVICES JAIPUR,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01055,REF-RAJ-RA-2021-01055,RAJASTHAN RAJYA VIDYUT PRASARAN,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Information Technology & Software,Procurement of information technology & software for RAJASTHAN RAJYA VIDYUT PRASARAN,Official public tender for supply of information technology & software under standard RAJASTHAN state procurement guidelines.,2019-09-15 00:00:00,2019-09-19 00:00:00,2019-09-20 00:00:00,2019-10-04,12460978.3,13457856.57,INR,3,AFCONS INFRASTRUCTURE LIMITED,ENT-SUP-AC3B9A87E5,AFCONS INFRASTRUCTURE LIMITED,"RAJASTHAN, India",AWARDED,4.0,1,0,OPEN_TENDER,RAJASTHAN RAJYA VIDYUT PRASARAN,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01056,REF-RAJ-RA-2021-01056,MEDICAL HEALTH SERVICES JAIPUR,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Electrical & Mechanical,Procurement of electrical & mechanical for MEDICAL HEALTH SERVICES JAIPUR,Official public tender for supply of electrical & mechanical under standard RAJASTHAN state procurement guidelines.,2020-11-15 00:00:00,2020-11-19 00:00:00,2020-11-20 00:00:00,2020-12-04,4914323.24,5651471.73,INR,5,APEX MEDITECH SOLUTIONS,ENT-SUP-A750489DC1,APEX MEDITECH SOLUTIONS,"RAJASTHAN, India",AWARDED,4.0,0,0,OPEN_TENDER,MEDICAL HEALTH SERVICES JAIPUR,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01057,REF-RAJ-RA-2021-01057,JAIPUR DEVELOPMENT AUTHORITY,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Consultancy & Facility Management,Procurement of consultancy & facility management for JAIPUR DEVELOPMENT AUTHORITY,Official public tender for supply of consultancy & facility management under standard RAJASTHAN state procurement guidelines.,2021-06-18 00:00:00,2021-07-18 00:00:00,2021-07-19 00:00:00,2021-08-02,2362701.08,2551717.16,INR,1,VANGUARD POWER SERVICES,ENT-SUP-FBE5090586,VANGUARD POWER SERVICES,"RAJASTHAN, India",AWARDED,30.0,2,0,OPEN_TENDER,JAIPUR DEVELOPMENT AUTHORITY,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01058,REF-RAJ-RA-2021-01058,JAIPUR DEVELOPMENT AUTHORITY,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Consultancy & Facility Management,Procurement of consultancy & facility management for JAIPUR DEVELOPMENT AUTHORITY,Official public tender for supply of consultancy & facility management under standard RAJASTHAN state procurement guidelines.,2019-04-21 00:00:00,2019-04-27 00:00:00,2019-04-28 00:00:00,2019-05-12,139684566.94,122922418.91,INR,3,VANGUARD POWER SERVICES,ENT-SUP-FBE5090586,VANGUARD POWER SERVICES,"RAJASTHAN, India",AWARDED,6.0,0,0,OPEN_TENDER,JAIPUR DEVELOPMENT AUTHORITY,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01059,REF-RAJ-RA-2021-01059,RAJASTHAN PUBLIC WORKS DEPARTMENT,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Information Technology & Software,Procurement of information technology & software for RAJASTHAN PUBLIC WORKS DEPARTMENT,Official public tender for supply of information technology & software under standard RAJASTHAN state procurement guidelines.,2019-07-24 00:00:00,2019-08-14 00:00:00,2019-08-15 00:00:00,2019-08-29,2448492.29,2154673.22,INR,4,LARSEN AND TOUBRO CONSTRUCTION,ENT-SUP-6C6BEB7D6E,LARSEN AND TOUBRO CONSTRUCTION,"RAJASTHAN, India",AWARDED,21.0,0,0,OPEN_TENDER,RAJASTHAN PUBLIC WORKS DEPARTMENT,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01060,REF-RAJ-RA-2021-01060,MEDICAL HEALTH SERVICES JAIPUR,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for MEDICAL HEALTH SERVICES JAIPUR,Official public tender for supply of civil works & infrastructure under standard RAJASTHAN state procurement guidelines.,2020-02-07 00:00:00,2020-02-28 00:00:00,2020-02-29 00:00:00,2020-03-14,9869755.4,13324169.79,INR,2,KNR CONSTRUCTION,ENT-SUP-6A86A67807,KNR CONSTRUCTION,"RAJASTHAN, India",AWARDED,21.0,2,0,OPEN_TENDER,MEDICAL HEALTH SERVICES JAIPUR,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01061,REF-RAJ-RA-2021-01061,JAIPUR DEVELOPMENT AUTHORITY,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for JAIPUR DEVELOPMENT AUTHORITY,Official public tender for supply of civil works & infrastructure under standard RAJASTHAN state procurement guidelines.,2020-04-04 00:00:00,2020-04-18 00:00:00,2020-04-19 00:00:00,2020-05-03,4978092.34,5376339.73,INR,2,AHLUWALIA CONTRACTS INDIA LIMITED,ENT-SUP-28AFE50D95,AHLUWALIA CONTRACTS INDIA LIMITED,"RAJASTHAN, India",AWARDED,14.0,0,0,OPEN_TENDER,JAIPUR DEVELOPMENT AUTHORITY,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01062,REF-RAJ-RA-2021-01062,MEDICAL HEALTH SERVICES JAIPUR,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Medical Equipment & Consumables,Procurement of medical equipment & consumables for MEDICAL HEALTH SERVICES JAIPUR,Official public tender for supply of medical equipment & consumables under standard RAJASTHAN state procurement guidelines.,2021-03-19 00:00:00,2021-04-09 00:00:00,2021-04-10 00:00:00,2021-04-24,139004827.15,122324247.89,INR,3,DILIP BUILDCON LIMITED,ENT-SUP-55226FC7C8,DILIP BUILDCON LIMITED,"RAJASTHAN, India",AWARDED,21.0,0,0,OPEN_TENDER,MEDICAL HEALTH SERVICES JAIPUR,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01063,REF-RAJ-RA-2021-01063,RAJASTHAN RAJYA VIDYUT PRASARAN,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Medical Equipment & Consumables,Procurement of medical equipment & consumables for RAJASTHAN RAJYA VIDYUT PRASARAN,Official public tender for supply of medical equipment & consumables under standard RAJASTHAN state procurement guidelines.,2020-01-11 00:00:00,2020-02-01 00:00:00,2020-02-02 00:00:00,2020-02-16,2574884.97,3476094.71,INR,3,SHREE BALAJI ENTERPRISE,ENT-SUP-CA68E614E4,SHREE BALAJI ENTERPRISE,"RAJASTHAN, India",AWARDED,21.0,0,0,OPEN_TENDER,RAJASTHAN RAJYA VIDYUT PRASARAN,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01064,REF-RAJ-RA-2021-01064,JAIPUR DEVELOPMENT AUTHORITY,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Medical Equipment & Consumables,Procurement of medical equipment & consumables for JAIPUR DEVELOPMENT AUTHORITY,Official public tender for supply of medical equipment & consumables under standard RAJASTHAN state procurement guidelines.,2020-05-08 00:00:00,2020-05-22 00:00:00,2020-05-23 00:00:00,2020-06-06,6117972.88,8259263.38,INR,5,TATA PROJECTS LIMITED,ENT-SUP-861D6E7011,TATA PROJECTS LIMITED,"RAJASTHAN, India",AWARDED,14.0,0,0,OPEN_TENDER,JAIPUR DEVELOPMENT AUTHORITY,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01065,REF-RAJ-RA-2021-01065,PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Information Technology & Software,Procurement of information technology & software for PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,Official public tender for supply of information technology & software under standard RAJASTHAN state procurement guidelines.,2020-05-13 00:00:00,2020-06-12 00:00:00,2020-06-13 00:00:00,2020-06-27,18570886.04,16342379.72,INR,1,SHREE BALAJI ENTERPRISE,ENT-SUP-CA68E614E4,SHREE BALAJI ENTERPRISE,"RAJASTHAN, India",AWARDED,30.0,1,0,OPEN_TENDER,PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01066,REF-RAJ-RA-2021-01066,MEDICAL HEALTH SERVICES JAIPUR,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Medical Equipment & Consumables,Procurement of medical equipment & consumables for MEDICAL HEALTH SERVICES JAIPUR,Official public tender for supply of medical equipment & consumables under standard RAJASTHAN state procurement guidelines.,2019-10-07 00:00:00,2019-10-13 00:00:00,2019-10-14 00:00:00,2019-10-28,181543186.34,208774664.29,INR,2,KNR CONSTRUCTION,ENT-SUP-6A86A67807,KNR CONSTRUCTION,"RAJASTHAN, India",AWARDED,6.0,0,0,OPEN_TENDER,MEDICAL HEALTH SERVICES JAIPUR,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01067,REF-RAJ-RA-2021-01067,JAIPUR DEVELOPMENT AUTHORITY,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for JAIPUR DEVELOPMENT AUTHORITY,Official public tender for supply of civil works & infrastructure under standard RAJASTHAN state procurement guidelines.,2019-07-30 00:00:00,2019-08-13 00:00:00,2019-08-14 00:00:00,2019-08-28,3525833.23,4759874.87,INR,3,NCC LIMITED INFRASTRUCTURE,ENT-SUP-0DFD916C8B,NCC LIMITED INFRASTRUCTURE,"RAJASTHAN, India",AWARDED,14.0,2,0,OPEN_TENDER,JAIPUR DEVELOPMENT AUTHORITY,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01068,REF-RAJ-RA-2021-01068,PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Information Technology & Software,Procurement of information technology & software for PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,Official public tender for supply of information technology & software under standard RAJASTHAN state procurement guidelines.,2020-08-18 00:00:00,2020-09-17 00:00:00,2020-09-18 00:00:00,2020-10-02,168494184.08,171864067.76,INR,2,PNC INFRATECH LIMITED,ENT-SUP-4B3E89D111,PNC INFRATECH LIMITED,"RAJASTHAN, India",AWARDED,30.0,1,0,OPEN_TENDER,PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01069,REF-RAJ-RA-2021-01069,PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,Official public tender for supply of civil works & infrastructure under standard RAJASTHAN state procurement guidelines.,2019-05-09 00:00:00,2019-05-23 00:00:00,2019-05-24 00:00:00,2019-06-07,275734193.9,281248877.78,INR,2,NCC LIMITED INFRASTRUCTURE,ENT-SUP-0DFD916C8B,NCC LIMITED INFRASTRUCTURE,"RAJASTHAN, India",AWARDED,14.0,0,0,OPEN_TENDER,PUBLIC HEALTH ENGINEERING DEPT RAJASTHAN,RAJASTHAN,https://eproc.rajasthan.gov.in/
RAJ-RA-2021-01070,REF-RAJ-RA-2021-01070,MEDICAL HEALTH SERVICES JAIPUR,RAJASTHAN State Government,RAJASTHAN,Central District,"RAJASTHAN, India",Electrical & Mechanical,Procurement of electrical & mechanical for MEDICAL HEALTH SERVICES JAIPUR,Official public tender for supply of electrical & mechanical under standard RAJASTHAN state procurement guidelines.,2019-06-10 00:00:00,2019-06-14 00:00:00,2019-06-15 00:00:00,2019-06-29,3044924.09,2679533.2,INR,4,DILIP BUILDCON LIMITED,ENT-SUP-55226FC7C8,DILIP BUILDCON LIMITED,"RAJASTHAN, India",AWARDED,4.0,1,0,OPEN_TENDER,MEDICAL HEALTH SERVICES JAIPUR,RAJASTHAN,https://eproc.rajasthan.gov.in/
