tender_id,tender_reference,department,organization,state,district,location,procurement_category,tender_title,description,published_date,submission_deadline,opening_date,contract_date,estimated_value,award_value,currency,number_of_bidders,winning_supplier,supplier_id,supplier_name,supplier_address,tender_status,contract_duration,extension_count,extension_days,procurement_method,buyer,source_dataset,source_url
KAR-KA-2021-01037,REF-KAR-KA-2021-01037,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Information Technology & Software,Procurement of information technology & software for BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,Official public tender for supply of information technology & software under standard KARNATAKA state procurement guidelines.,2021-02-27 00:00:00,2021-03-29 00:00:00,2021-03-30 00:00:00,2021-04-13,1699248.7,1733233.68,INR,1,DILIP BUILDCON LIMITED,ENT-SUP-55226FC7C8,DILIP BUILDCON LIMITED,"KARNATAKA, India",AWARDED,30.0,2,0,OPEN_TENDER,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01038,REF-KAR-KA-2021-01038,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Information Technology & Software,Procurement of information technology & software for KARNATAKA PUBLIC WORKS PORTS INLAND WATER,Official public tender for supply of information technology & software under standard KARNATAKA state procurement guidelines.,2020-01-17 00:00:00,2020-02-16 00:00:00,2020-02-17 00:00:00,2020-03-02,4941207.27,4348262.39,INR,5,KNR CONSTRUCTION,ENT-SUP-6A86A67807,KNR CONSTRUCTION,"KARNATAKA, India",AWARDED,30.0,1,0,OPEN_TENDER,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01039,REF-KAR-KA-2021-01039,BANGALORE METRO RAIL CORP,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Medical Equipment & Consumables,Procurement of medical equipment & consumables for BANGALORE METRO RAIL CORP,Official public tender for supply of medical equipment & consumables under standard KARNATAKA state procurement guidelines.,2019-10-28 00:00:00,2019-11-18 00:00:00,2019-11-19 00:00:00,2019-12-03,166270589.67,179572236.84,INR,2,AHLUWALIA CONTRACTS INDIA LIMITED,ENT-SUP-28AFE50D95,AHLUWALIA CONTRACTS INDIA LIMITED,"KARNATAKA, India",AWARDED,21.0,1,0,OPEN_TENDER,BANGALORE METRO RAIL CORP,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01040,REF-KAR-KA-2021-01040,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Information Technology & Software,Procurement of information technology & software for KARNATAKA PUBLIC WORKS PORTS INLAND WATER,Official public tender for supply of information technology & software under standard KARNATAKA state procurement guidelines.,2021-02-25 00:00:00,2021-03-03 00:00:00,2021-03-04 00:00:00,2021-03-18,4972564.77,6712962.43,INR,3,LARSEN AND TOUBRO CONSTRUCTION,ENT-SUP-6C6BEB7D6E,LARSEN AND TOUBRO CONSTRUCTION,"KARNATAKA, India",AWARDED,6.0,0,0,OPEN_TENDER,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01041,REF-KAR-KA-2021-01041,KARNATAKA RURAL INFRASTRUCTURE,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for KARNATAKA RURAL INFRASTRUCTURE,Official public tender for supply of civil works & infrastructure under standard KARNATAKA state procurement guidelines.,2019-12-24 00:00:00,2020-01-07 00:00:00,2020-01-08 00:00:00,2020-01-22,4688690.93,4454256.39,INR,2,PNC INFRATECH LIMITED,ENT-SUP-4B3E89D111,PNC INFRATECH LIMITED,"KARNATAKA, India",AWARDED,14.0,0,0,OPEN_TENDER,KARNATAKA RURAL INFRASTRUCTURE,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01042,REF-KAR-KA-2021-01042,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Information Technology & Software,Procurement of information technology & software for BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,Official public tender for supply of information technology & software under standard KARNATAKA state procurement guidelines.,2020-05-19 00:00:00,2020-06-18 00:00:00,2020-06-19 00:00:00,2020-07-03,4991781.69,4742192.61,INR,2,VANGUARD POWER SERVICES,ENT-SUP-FBE5090586,VANGUARD POWER SERVICES,"KARNATAKA, India",AWARDED,30.0,2,0,OPEN_TENDER,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01043,REF-KAR-KA-2021-01043,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Medical Equipment & Consumables,Procurement of medical equipment & consumables for BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,Official public tender for supply of medical equipment & consumables under standard KARNATAKA state procurement guidelines.,2019-01-28 00:00:00,2019-02-01 00:00:00,2019-02-02 00:00:00,2019-02-16,4913635.42,4667953.65,INR,4,SHARMA ENGINEERING WORKS,ENT-SUP-9473B0CC3C,SHARMA ENGINEERING WORKS,"KARNATAKA, India",AWARDED,4.0,1,0,OPEN_TENDER,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01044,REF-KAR-KA-2021-01044,HEALTH FAMILY WELFARE KARNATAKA,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Consultancy & Facility Management,Procurement of consultancy & facility management for HEALTH FAMILY WELFARE KARNATAKA,Official public tender for supply of consultancy & facility management under standard KARNATAKA state procurement guidelines.,2020-11-15 00:00:00,2020-11-29 00:00:00,2020-11-30 00:00:00,2020-12-14,24314170.43,26259304.07,INR,3,TATA PROJECTS LIMITED,ENT-SUP-861D6E7011,TATA PROJECTS LIMITED,"KARNATAKA, India",AWARDED,14.0,1,0,OPEN_TENDER,HEALTH FAMILY WELFARE KARNATAKA,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01045,REF-KAR-KA-2021-01045,KARNATAKA RURAL INFRASTRUCTURE,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Consultancy & Facility Management,Procurement of consultancy & facility management for KARNATAKA RURAL INFRASTRUCTURE,Official public tender for supply of consultancy & facility management under standard KARNATAKA state procurement guidelines.,2020-09-10 00:00:00,2020-10-10 00:00:00,2020-10-11 00:00:00,2020-10-25,8204905.35,7220316.71,INR,1,DILIP BUILDCON LIMITED,ENT-SUP-55226FC7C8,DILIP BUILDCON LIMITED,"KARNATAKA, India",AWARDED,30.0,1,0,OPEN_TENDER,KARNATAKA RURAL INFRASTRUCTURE,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01046,REF-KAR-KA-2021-01046,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Medical Equipment & Consumables,Procurement of medical equipment & consumables for KARNATAKA PUBLIC WORKS PORTS INLAND WATER,Official public tender for supply of medical equipment & consumables under standard KARNATAKA state procurement guidelines.,2020-02-19 00:00:00,2020-03-20 00:00:00,2020-03-21 00:00:00,2020-04-04,22278851.55,21164908.97,INR,1,BHARAT DIAGNOSTIC SYSTEMS,ENT-SUP-C6B6FCD7BC,BHARAT DIAGNOSTIC SYSTEMS,"KARNATAKA, India",AWARDED,30.0,0,0,OPEN_TENDER,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01047,REF-KAR-KA-2021-01047,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Information Technology & Software,Procurement of information technology & software for BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,Official public tender for supply of information technology & software under standard KARNATAKA state procurement guidelines.,2019-12-08 00:00:00,2019-12-22 00:00:00,2019-12-23 00:00:00,2020-01-06,103337693.68,98170809.0,INR,4,SHREE BALAJI ENTERPRISE,ENT-SUP-CA68E614E4,SHREE BALAJI ENTERPRISE,"KARNATAKA, India",AWARDED,14.0,0,0,OPEN_TENDER,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01048,REF-KAR-KA-2021-01048,HEALTH FAMILY WELFARE KARNATAKA,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Medical Equipment & Consumables,Procurement of medical equipment & consumables for HEALTH FAMILY WELFARE KARNATAKA,Official public tender for supply of medical equipment & consumables under standard KARNATAKA state procurement guidelines.,2021-10-05 00:00:00,2021-10-09 00:00:00,2021-10-10 00:00:00,2021-10-24,252580153.36,222270534.96,INR,2,ZENITH INFRASTRUCTURE PROJECTS,ENT-SUP-4F350A4CA1,ZENITH INFRASTRUCTURE PROJECTS,"KARNATAKA, India",AWARDED,4.0,0,0,OPEN_TENDER,HEALTH FAMILY WELFARE KARNATAKA,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01049,REF-KAR-KA-2021-01049,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Electrical & Mechanical,Procurement of electrical & mechanical for KARNATAKA PUBLIC WORKS PORTS INLAND WATER,Official public tender for supply of electrical & mechanical under standard KARNATAKA state procurement guidelines.,2021-08-12 00:00:00,2021-09-11 00:00:00,2021-09-12 00:00:00,2021-09-26,4983595.39,5382283.02,INR,5,BHARAT DIAGNOSTIC SYSTEMS,ENT-SUP-C6B6FCD7BC,BHARAT DIAGNOSTIC SYSTEMS,"KARNATAKA, India",AWARDED,30.0,0,0,OPEN_TENDER,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01050,REF-KAR-KA-2021-01050,KARNATAKA RURAL INFRASTRUCTURE,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Medical Equipment & Consumables,Procurement of medical equipment & consumables for KARNATAKA RURAL INFRASTRUCTURE,Official public tender for supply of medical equipment & consumables under standard KARNATAKA state procurement guidelines.,2021-02-19 00:00:00,2021-03-05 00:00:00,2021-03-06 00:00:00,2021-03-20,236208906.48,240933084.61,INR,3,KNR CONSTRUCTION,ENT-SUP-6A86A67807,KNR CONSTRUCTION,"KARNATAKA, India",AWARDED,14.0,1,0,OPEN_TENDER,KARNATAKA RURAL INFRASTRUCTURE,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01051,REF-KAR-KA-2021-01051,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,Official public tender for supply of civil works & infrastructure under standard KARNATAKA state procurement guidelines.,2021-04-29 00:00:00,2021-05-29 00:00:00,2021-05-30 00:00:00,2021-06-13,97037403.52,111593014.05,INR,3,DILIP BUILDCON LIMITED,ENT-SUP-55226FC7C8,DILIP BUILDCON LIMITED,"KARNATAKA, India",AWARDED,30.0,2,0,OPEN_TENDER,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01052,REF-KAR-KA-2021-01052,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Consultancy & Facility Management,Procurement of consultancy & facility management for KARNATAKA PUBLIC WORKS PORTS INLAND WATER,Official public tender for supply of consultancy & facility management under standard KARNATAKA state procurement guidelines.,2019-09-11 00:00:00,2019-09-25 00:00:00,2019-09-26 00:00:00,2019-10-10,4908843.78,5007020.65,INR,3,VANGUARD POWER SERVICES,ENT-SUP-FBE5090586,VANGUARD POWER SERVICES,"KARNATAKA, India",AWARDED,14.0,0,0,OPEN_TENDER,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01053,REF-KAR-KA-2021-01053,KARNATAKA RURAL INFRASTRUCTURE,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Consultancy & Facility Management,Procurement of consultancy & facility management for KARNATAKA RURAL INFRASTRUCTURE,Official public tender for supply of consultancy & facility management under standard KARNATAKA state procurement guidelines.,2019-07-07 00:00:00,2019-07-21 00:00:00,2019-07-22 00:00:00,2019-08-05,4931153.19,6657056.8,INR,1,NCC LIMITED INFRASTRUCTURE,ENT-SUP-0DFD916C8B,NCC LIMITED INFRASTRUCTURE,"KARNATAKA, India",AWARDED,14.0,0,0,OPEN_TENDER,KARNATAKA RURAL INFRASTRUCTURE,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01054,REF-KAR-KA-2021-01054,BANGALORE METRO RAIL CORP,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Medical Equipment & Consumables,Procurement of medical equipment & consumables for BANGALORE METRO RAIL CORP,Official public tender for supply of medical equipment & consumables under standard KARNATAKA state procurement guidelines.,2020-03-26 00:00:00,2020-04-01 00:00:00,2020-04-02 00:00:00,2020-04-16,4997263.07,5397044.11,INR,2,SHARMA ENGINEERING WORKS,ENT-SUP-9473B0CC3C,SHARMA ENGINEERING WORKS,"KARNATAKA, India",AWARDED,6.0,2,0,OPEN_TENDER,BANGALORE METRO RAIL CORP,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01055,REF-KAR-KA-2021-01055,KARNATAKA RURAL INFRASTRUCTURE,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Consultancy & Facility Management,Procurement of consultancy & facility management for KARNATAKA RURAL INFRASTRUCTURE,Official public tender for supply of consultancy & facility management under standard KARNATAKA state procurement guidelines.,2019-04-12 00:00:00,2019-04-26 00:00:00,2019-04-27 00:00:00,2019-05-11,4941612.73,5336941.75,INR,2,NCC LIMITED INFRASTRUCTURE,ENT-SUP-0DFD916C8B,NCC LIMITED INFRASTRUCTURE,"KARNATAKA, India",AWARDED,14.0,0,0,OPEN_TENDER,KARNATAKA RURAL INFRASTRUCTURE,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01056,REF-KAR-KA-2021-01056,HEALTH FAMILY WELFARE KARNATAKA,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Medical Equipment & Consumables,Procurement of medical equipment & consumables for HEALTH FAMILY WELFARE KARNATAKA,Official public tender for supply of medical equipment & consumables under standard KARNATAKA state procurement guidelines.,2020-04-08 00:00:00,2020-04-14 00:00:00,2020-04-15 00:00:00,2020-04-29,230032223.7,218530612.51,INR,2,AFCONS INFRASTRUCTURE LIMITED,ENT-SUP-AC3B9A87E5,AFCONS INFRASTRUCTURE LIMITED,"KARNATAKA, India",AWARDED,6.0,1,0,OPEN_TENDER,HEALTH FAMILY WELFARE KARNATAKA,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01057,REF-KAR-KA-2021-01057,HEALTH FAMILY WELFARE KARNATAKA,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for HEALTH FAMILY WELFARE KARNATAKA,Official public tender for supply of civil works & infrastructure under standard KARNATAKA state procurement guidelines.,2021-08-23 00:00:00,2021-08-29 00:00:00,2021-08-30 00:00:00,2021-09-13,4989063.73,6735236.04,INR,1,AFCONS INFRASTRUCTURE LIMITED,ENT-SUP-AC3B9A87E5,AFCONS INFRASTRUCTURE LIMITED,"KARNATAKA, India",AWARDED,6.0,2,0,OPEN_TENDER,HEALTH FAMILY WELFARE KARNATAKA,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01058,REF-KAR-KA-2021-01058,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Consultancy & Facility Management,Procurement of consultancy & facility management for BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,Official public tender for supply of consultancy & facility management under standard KARNATAKA state procurement guidelines.,2021-02-01 00:00:00,2021-02-05 00:00:00,2021-02-06 00:00:00,2021-02-20,8258347.25,7267345.58,INR,4,ZENITH INFRASTRUCTURE PROJECTS,ENT-SUP-4F350A4CA1,ZENITH INFRASTRUCTURE PROJECTS,"KARNATAKA, India",AWARDED,4.0,2,0,OPEN_TENDER,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01059,REF-KAR-KA-2021-01059,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Information Technology & Software,Procurement of information technology & software for BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,Official public tender for supply of information technology & software under standard KARNATAKA state procurement guidelines.,2020-11-07 00:00:00,2020-12-07 00:00:00,2020-12-08 00:00:00,2020-12-22,3644033.58,4190638.62,INR,2,VANGUARD POWER SERVICES,ENT-SUP-FBE5090586,VANGUARD POWER SERVICES,"KARNATAKA, India",AWARDED,30.0,0,0,OPEN_TENDER,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01060,REF-KAR-KA-2021-01060,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Electrical & Mechanical,Procurement of electrical & mechanical for KARNATAKA PUBLIC WORKS PORTS INLAND WATER,Official public tender for supply of electrical & mechanical under standard KARNATAKA state procurement guidelines.,2019-12-07 00:00:00,2020-01-06 00:00:00,2020-01-07 00:00:00,2020-01-21,4997051.69,5096992.73,INR,1,ZENITH INFRASTRUCTURE PROJECTS,ENT-SUP-4F350A4CA1,ZENITH INFRASTRUCTURE PROJECTS,"KARNATAKA, India",AWARDED,30.0,0,0,OPEN_TENDER,KARNATAKA PUBLIC WORKS PORTS INLAND WATER,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01061,REF-KAR-KA-2021-01061,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Consultancy & Facility Management,Procurement of consultancy & facility management for BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,Official public tender for supply of consultancy & facility management under standard KARNATAKA state procurement guidelines.,2019-09-27 00:00:00,2019-10-18 00:00:00,2019-10-19 00:00:00,2019-11-02,2310721.9,2495579.65,INR,4,KNR CONSTRUCTION,ENT-SUP-6A86A67807,KNR CONSTRUCTION,"KARNATAKA, India",AWARDED,21.0,0,0,OPEN_TENDER,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01062,REF-KAR-KA-2021-01062,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Information Technology & Software,Procurement of information technology & software for BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,Official public tender for supply of information technology & software under standard KARNATAKA state procurement guidelines.,2020-09-08 00:00:00,2020-09-14 00:00:00,2020-09-15 00:00:00,2020-09-29,17762384.77,19183375.55,INR,3,KNR CONSTRUCTION,ENT-SUP-6A86A67807,KNR CONSTRUCTION,"KARNATAKA, India",AWARDED,6.0,0,0,OPEN_TENDER,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01063,REF-KAR-KA-2021-01063,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Information Technology & Software,Procurement of information technology & software for BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,Official public tender for supply of information technology & software under standard KARNATAKA state procurement guidelines.,2021-09-20 00:00:00,2021-10-11 00:00:00,2021-10-12 00:00:00,2021-10-26,179528746.07,183119320.99,INR,3,NCC LIMITED INFRASTRUCTURE,ENT-SUP-0DFD916C8B,NCC LIMITED INFRASTRUCTURE,"KARNATAKA, India",AWARDED,21.0,1,0,OPEN_TENDER,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01064,REF-KAR-KA-2021-01064,BANGALORE METRO RAIL CORP,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Information Technology & Software,Procurement of information technology & software for BANGALORE METRO RAIL CORP,Official public tender for supply of information technology & software under standard KARNATAKA state procurement guidelines.,2020-04-16 00:00:00,2020-04-30 00:00:00,2020-05-01 00:00:00,2020-05-15,156011823.56,210615961.81,INR,1,DILIP BUILDCON LIMITED,ENT-SUP-55226FC7C8,DILIP BUILDCON LIMITED,"KARNATAKA, India",AWARDED,14.0,1,0,OPEN_TENDER,BANGALORE METRO RAIL CORP,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01065,REF-KAR-KA-2021-01065,KARNATAKA RURAL INFRASTRUCTURE,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Medical Equipment & Consumables,Procurement of medical equipment & consumables for KARNATAKA RURAL INFRASTRUCTURE,Official public tender for supply of medical equipment & consumables under standard KARNATAKA state procurement guidelines.,2020-08-22 00:00:00,2020-09-05 00:00:00,2020-09-06 00:00:00,2020-09-20,4920756.41,5019171.54,INR,4,APEX MEDITECH SOLUTIONS,ENT-SUP-A750489DC1,APEX MEDITECH SOLUTIONS,"KARNATAKA, India",AWARDED,14.0,1,0,OPEN_TENDER,KARNATAKA RURAL INFRASTRUCTURE,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01066,REF-KAR-KA-2021-01066,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Electrical & Mechanical,Procurement of electrical & mechanical for BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,Official public tender for supply of electrical & mechanical under standard KARNATAKA state procurement guidelines.,2019-11-12 00:00:00,2019-12-03 00:00:00,2019-12-04 00:00:00,2019-12-18,12756230.7,13011355.31,INR,3,AHLUWALIA CONTRACTS INDIA LIMITED,ENT-SUP-28AFE50D95,AHLUWALIA CONTRACTS INDIA LIMITED,"KARNATAKA, India",AWARDED,21.0,0,0,OPEN_TENDER,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01067,REF-KAR-KA-2021-01067,BANGALORE METRO RAIL CORP,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for BANGALORE METRO RAIL CORP,Official public tender for supply of civil works & infrastructure under standard KARNATAKA state procurement guidelines.,2019-08-11 00:00:00,2019-09-01 00:00:00,2019-09-02 00:00:00,2019-09-16,64930864.11,66229481.4,INR,1,SHARMA ENGINEERING WORKS,ENT-SUP-9473B0CC3C,SHARMA ENGINEERING WORKS,"KARNATAKA, India",AWARDED,21.0,1,0,OPEN_TENDER,BANGALORE METRO RAIL CORP,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01068,REF-KAR-KA-2021-01068,BANGALORE METRO RAIL CORP,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for BANGALORE METRO RAIL CORP,Official public tender for supply of civil works & infrastructure under standard KARNATAKA state procurement guidelines.,2020-12-04 00:00:00,2020-12-10 00:00:00,2020-12-11 00:00:00,2020-12-25,4276838.53,4362375.3,INR,2,BHARAT DIAGNOSTIC SYSTEMS,ENT-SUP-C6B6FCD7BC,BHARAT DIAGNOSTIC SYSTEMS,"KARNATAKA, India",AWARDED,6.0,0,0,OPEN_TENDER,BANGALORE METRO RAIL CORP,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01069,REF-KAR-KA-2021-01069,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,Official public tender for supply of civil works & infrastructure under standard KARNATAKA state procurement guidelines.,2021-05-07 00:00:00,2021-05-13 00:00:00,2021-05-14 00:00:00,2021-05-28,4970376.99,6710008.94,INR,3,ZENITH INFRASTRUCTURE PROJECTS,ENT-SUP-4F350A4CA1,ZENITH INFRASTRUCTURE PROJECTS,"KARNATAKA, India",AWARDED,6.0,0,0,OPEN_TENDER,BRUHAT BENGALURU MAHANAGARA PALIKE BBMP,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01070,REF-KAR-KA-2021-01070,KARNATAKA RURAL INFRASTRUCTURE,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Medical Equipment & Consumables,Procurement of medical equipment & consumables for KARNATAKA RURAL INFRASTRUCTURE,Official public tender for supply of medical equipment & consumables under standard KARNATAKA state procurement guidelines.,2021-07-23 00:00:00,2021-07-29 00:00:00,2021-07-30 00:00:00,2021-08-13,4956424.98,4361653.98,INR,4,GUPTA AND SONS CONTRACTOR,ENT-SUP-7A3AE215B9,GUPTA AND SONS CONTRACTOR,"KARNATAKA, India",AWARDED,6.0,0,0,OPEN_TENDER,KARNATAKA RURAL INFRASTRUCTURE,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01071,REF-KAR-KA-2021-01071,BANGALORE METRO RAIL CORP,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Electrical & Mechanical,Procurement of electrical & mechanical for BANGALORE METRO RAIL CORP,Official public tender for supply of electrical & mechanical under standard KARNATAKA state procurement guidelines.,2019-09-03 00:00:00,2019-09-17 00:00:00,2019-09-18 00:00:00,2019-10-02,1101850.8,1267128.42,INR,2,APEX MEDITECH SOLUTIONS,ENT-SUP-A750489DC1,APEX MEDITECH SOLUTIONS,"KARNATAKA, India",AWARDED,14.0,0,0,OPEN_TENDER,BANGALORE METRO RAIL CORP,KARNATAKA,https://kppp.karnataka.gov.in/
KAR-KA-2021-01072,REF-KAR-KA-2021-01072,BANGALORE METRO RAIL CORP,KARNATAKA State Government,KARNATAKA,Central District,"KARNATAKA, India",Information Technology & Software,Procurement of information technology & software for BANGALORE METRO RAIL CORP,Official public tender for supply of information technology & software under standard KARNATAKA state procurement guidelines.,2021-02-08 00:00:00,2021-03-01 00:00:00,2021-03-02 00:00:00,2021-03-16,4979772.48,5079367.93,INR,2,ZENITH INFRASTRUCTURE PROJECTS,ENT-SUP-4F350A4CA1,ZENITH INFRASTRUCTURE PROJECTS,"KARNATAKA, India",AWARDED,21.0,1,0,OPEN_TENDER,BANGALORE METRO RAIL CORP,KARNATAKA,https://kppp.karnataka.gov.in/
