tender_id,tender_reference,department,organization,state,district,location,procurement_category,tender_title,description,published_date,submission_deadline,opening_date,contract_date,estimated_value,award_value,currency,number_of_bidders,winning_supplier,supplier_id,supplier_name,supplier_address,tender_status,contract_duration,extension_count,extension_days,procurement_method,buyer,source_dataset,source_url
MAH-MA-2021-01071,REF-MAH-MA-2021-01071,MMRDA URBAN TRANSPORT,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Electrical & Mechanical,Procurement of electrical & mechanical for MMRDA URBAN TRANSPORT,Official public tender for supply of electrical & mechanical under standard MAHARASHTRA state procurement guidelines.,2019-08-21 00:00:00,2019-09-20 00:00:00,2019-09-21 00:00:00,2019-10-05,2020053.52,1919050.85,INR,2,VANGUARD POWER SERVICES,ENT-SUP-FBE5090586,VANGUARD POWER SERVICES,"MAHARASHTRA, India",AWARDED,30.0,0,0,OPEN_TENDER,MMRDA URBAN TRANSPORT,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01072,REF-MAH-MA-2021-01072,MSEDCL POWER DISTRIBUTION,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for MSEDCL POWER DISTRIBUTION,Official public tender for supply of civil works & infrastructure under standard MAHARASHTRA state procurement guidelines.,2020-12-25 00:00:00,2021-01-15 00:00:00,2021-01-16 00:00:00,2021-01-30,16663128.71,14663553.26,INR,3,PNC INFRATECH LIMITED,ENT-SUP-4B3E89D111,PNC INFRATECH LIMITED,"MAHARASHTRA, India",AWARDED,21.0,2,0,OPEN_TENDER,MSEDCL POWER DISTRIBUTION,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01073,REF-MAH-MA-2021-01073,MAHARASHTRA PUBLIC WORKS DEPARTMENT,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Consultancy & Facility Management,Procurement of consultancy & facility management for MAHARASHTRA PUBLIC WORKS DEPARTMENT,Official public tender for supply of consultancy & facility management under standard MAHARASHTRA state procurement guidelines.,2020-04-29 00:00:00,2020-05-20 00:00:00,2020-05-21 00:00:00,2020-06-04,7978854.88,7579912.13,INR,2,ZENITH INFRASTRUCTURE PROJECTS,ENT-SUP-4F350A4CA1,ZENITH INFRASTRUCTURE PROJECTS,"MAHARASHTRA, India",AWARDED,21.0,1,0,OPEN_TENDER,MAHARASHTRA PUBLIC WORKS DEPARTMENT,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01074,REF-MAH-MA-2021-01074,PUBLIC HEALTH DEPT MUMBAI,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Electrical & Mechanical,Procurement of electrical & mechanical for PUBLIC HEALTH DEPT MUMBAI,Official public tender for supply of electrical & mechanical under standard MAHARASHTRA state procurement guidelines.,2019-09-28 00:00:00,2019-10-02 00:00:00,2019-10-03 00:00:00,2019-10-17,22486334.38,25859284.54,INR,3,SHREE BALAJI ENTERPRISE,ENT-SUP-CA68E614E4,SHREE BALAJI ENTERPRISE,"MAHARASHTRA, India",AWARDED,4.0,0,0,OPEN_TENDER,PUBLIC HEALTH DEPT MUMBAI,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01075,REF-MAH-MA-2021-01075,WATER RESOURCES DEPARTMENT MAHARASHTRA,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for WATER RESOURCES DEPARTMENT MAHARASHTRA,Official public tender for supply of civil works & infrastructure under standard MAHARASHTRA state procurement guidelines.,2021-06-04 00:00:00,2021-06-10 00:00:00,2021-06-11 00:00:00,2021-06-25,17061116.92,19620284.46,INR,4,DILIP BUILDCON LIMITED,ENT-SUP-55226FC7C8,DILIP BUILDCON LIMITED,"MAHARASHTRA, India",AWARDED,6.0,0,0,OPEN_TENDER,WATER RESOURCES DEPARTMENT MAHARASHTRA,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01076,REF-MAH-MA-2021-01076,MMRDA URBAN TRANSPORT,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Consultancy & Facility Management,Procurement of consultancy & facility management for MMRDA URBAN TRANSPORT,Official public tender for supply of consultancy & facility management under standard MAHARASHTRA state procurement guidelines.,2019-05-27 00:00:00,2019-06-17 00:00:00,2019-06-18 00:00:00,2019-07-02,2059807.05,2368778.11,INR,2,ZENITH INFRASTRUCTURE PROJECTS,ENT-SUP-4F350A4CA1,ZENITH INFRASTRUCTURE PROJECTS,"MAHARASHTRA, India",AWARDED,21.0,0,0,OPEN_TENDER,MMRDA URBAN TRANSPORT,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01077,REF-MAH-MA-2021-01077,MAHARASHTRA PUBLIC WORKS DEPARTMENT,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Electrical & Mechanical,Procurement of electrical & mechanical for MAHARASHTRA PUBLIC WORKS DEPARTMENT,Official public tender for supply of electrical & mechanical under standard MAHARASHTRA state procurement guidelines.,2020-10-04 00:00:00,2020-11-03 00:00:00,2020-11-04 00:00:00,2020-11-18,8239405.41,11123197.3,INR,4,APEX MEDITECH SOLUTIONS,ENT-SUP-A750489DC1,APEX MEDITECH SOLUTIONS,"MAHARASHTRA, India",AWARDED,30.0,1,0,OPEN_TENDER,MAHARASHTRA PUBLIC WORKS DEPARTMENT,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01078,REF-MAH-MA-2021-01078,WATER RESOURCES DEPARTMENT MAHARASHTRA,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Medical Equipment & Consumables,Procurement of medical equipment & consumables for WATER RESOURCES DEPARTMENT MAHARASHTRA,Official public tender for supply of medical equipment & consumables under standard MAHARASHTRA state procurement guidelines.,2020-06-15 00:00:00,2020-07-06 00:00:00,2020-07-07 00:00:00,2020-07-21,4960010.04,5704011.55,INR,2,SHARMA ENGINEERING WORKS,ENT-SUP-9473B0CC3C,SHARMA ENGINEERING WORKS,"MAHARASHTRA, India",AWARDED,21.0,0,0,OPEN_TENDER,WATER RESOURCES DEPARTMENT MAHARASHTRA,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01079,REF-MAH-MA-2021-01079,MMRDA URBAN TRANSPORT,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for MMRDA URBAN TRANSPORT,Official public tender for supply of civil works & infrastructure under standard MAHARASHTRA state procurement guidelines.,2020-10-26 00:00:00,2020-11-25 00:00:00,2020-11-26 00:00:00,2020-12-10,8607092.44,8176737.82,INR,1,ZENITH INFRASTRUCTURE PROJECTS,ENT-SUP-4F350A4CA1,ZENITH INFRASTRUCTURE PROJECTS,"MAHARASHTRA, India",AWARDED,30.0,1,0,OPEN_TENDER,MMRDA URBAN TRANSPORT,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01080,REF-MAH-MA-2021-01080,MMRDA URBAN TRANSPORT,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Information Technology & Software,Procurement of information technology & software for MMRDA URBAN TRANSPORT,Official public tender for supply of information technology & software under standard MAHARASHTRA state procurement guidelines.,2019-02-06 00:00:00,2019-02-10 00:00:00,2019-02-11 00:00:00,2019-02-25,4962215.03,5359192.24,INR,2,GUPTA AND SONS CONTRACTOR,ENT-SUP-7A3AE215B9,GUPTA AND SONS CONTRACTOR,"MAHARASHTRA, India",AWARDED,4.0,2,0,OPEN_TENDER,MMRDA URBAN TRANSPORT,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01081,REF-MAH-MA-2021-01081,PUBLIC HEALTH DEPT MUMBAI,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for PUBLIC HEALTH DEPT MUMBAI,Official public tender for supply of civil works & infrastructure under standard MAHARASHTRA state procurement guidelines.,2020-12-30 00:00:00,2021-01-13 00:00:00,2021-01-14 00:00:00,2021-01-28,13208030.14,13472190.74,INR,1,PNC INFRATECH LIMITED,ENT-SUP-4B3E89D111,PNC INFRATECH LIMITED,"MAHARASHTRA, India",AWARDED,14.0,0,0,OPEN_TENDER,PUBLIC HEALTH DEPT MUMBAI,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01082,REF-MAH-MA-2021-01082,WATER RESOURCES DEPARTMENT MAHARASHTRA,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Medical Equipment & Consumables,Procurement of medical equipment & consumables for WATER RESOURCES DEPARTMENT MAHARASHTRA,Official public tender for supply of medical equipment & consumables under standard MAHARASHTRA state procurement guidelines.,2020-06-19 00:00:00,2020-06-25 00:00:00,2020-06-26 00:00:00,2020-07-10,24031173.59,22829614.91,INR,2,AFCONS INFRASTRUCTURE LIMITED,ENT-SUP-AC3B9A87E5,AFCONS INFRASTRUCTURE LIMITED,"MAHARASHTRA, India",AWARDED,6.0,1,0,OPEN_TENDER,WATER RESOURCES DEPARTMENT MAHARASHTRA,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01083,REF-MAH-MA-2021-01083,MSEDCL POWER DISTRIBUTION,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Consultancy & Facility Management,Procurement of consultancy & facility management for MSEDCL POWER DISTRIBUTION,Official public tender for supply of consultancy & facility management under standard MAHARASHTRA state procurement guidelines.,2021-08-06 00:00:00,2021-08-12 00:00:00,2021-08-13 00:00:00,2021-08-27,7996609.23,8636337.96,INR,1,LARSEN AND TOUBRO CONSTRUCTION,ENT-SUP-6C6BEB7D6E,LARSEN AND TOUBRO CONSTRUCTION,"MAHARASHTRA, India",AWARDED,6.0,1,0,OPEN_TENDER,MSEDCL POWER DISTRIBUTION,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01084,REF-MAH-MA-2021-01084,MSEDCL POWER DISTRIBUTION,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Information Technology & Software,Procurement of information technology & software for MSEDCL POWER DISTRIBUTION,Official public tender for supply of information technology & software under standard MAHARASHTRA state procurement guidelines.,2020-10-19 00:00:00,2020-11-02 00:00:00,2020-11-03 00:00:00,2020-11-17,4144397.53,3647069.82,INR,3,SHARMA ENGINEERING WORKS,ENT-SUP-9473B0CC3C,SHARMA ENGINEERING WORKS,"MAHARASHTRA, India",AWARDED,14.0,2,0,OPEN_TENDER,MSEDCL POWER DISTRIBUTION,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01085,REF-MAH-MA-2021-01085,WATER RESOURCES DEPARTMENT MAHARASHTRA,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Electrical & Mechanical,Procurement of electrical & mechanical for WATER RESOURCES DEPARTMENT MAHARASHTRA,Official public tender for supply of electrical & mechanical under standard MAHARASHTRA state procurement guidelines.,2019-03-25 00:00:00,2019-04-08 00:00:00,2019-04-09 00:00:00,2019-04-23,9655289.26,11103582.65,INR,4,PNC INFRATECH LIMITED,ENT-SUP-4B3E89D111,PNC INFRATECH LIMITED,"MAHARASHTRA, India",AWARDED,14.0,0,0,OPEN_TENDER,WATER RESOURCES DEPARTMENT MAHARASHTRA,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01086,REF-MAH-MA-2021-01086,PUBLIC HEALTH DEPT MUMBAI,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Information Technology & Software,Procurement of information technology & software for PUBLIC HEALTH DEPT MUMBAI,Official public tender for supply of information technology & software under standard MAHARASHTRA state procurement guidelines.,2020-02-28 00:00:00,2020-03-03 00:00:00,2020-03-04 00:00:00,2020-03-18,12494491.7,12744381.53,INR,3,AFCONS INFRASTRUCTURE LIMITED,ENT-SUP-AC3B9A87E5,AFCONS INFRASTRUCTURE LIMITED,"MAHARASHTRA, India",AWARDED,4.0,2,0,OPEN_TENDER,PUBLIC HEALTH DEPT MUMBAI,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01087,REF-MAH-MA-2021-01087,MMRDA URBAN TRANSPORT,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Information Technology & Software,Procurement of information technology & software for MMRDA URBAN TRANSPORT,Official public tender for supply of information technology & software under standard MAHARASHTRA state procurement guidelines.,2021-06-25 00:00:00,2021-06-29 00:00:00,2021-06-30 00:00:00,2021-07-14,1625593.47,1658105.34,INR,1,VANGUARD POWER SERVICES,ENT-SUP-FBE5090586,VANGUARD POWER SERVICES,"MAHARASHTRA, India",AWARDED,4.0,1,0,OPEN_TENDER,MMRDA URBAN TRANSPORT,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01088,REF-MAH-MA-2021-01088,MAHARASHTRA PUBLIC WORKS DEPARTMENT,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Medical Equipment & Consumables,Procurement of medical equipment & consumables for MAHARASHTRA PUBLIC WORKS DEPARTMENT,Official public tender for supply of medical equipment & consumables under standard MAHARASHTRA state procurement guidelines.,2021-04-15 00:00:00,2021-05-06 00:00:00,2021-05-07 00:00:00,2021-05-21,3167601.49,3642741.72,INR,2,PNC INFRATECH LIMITED,ENT-SUP-4B3E89D111,PNC INFRATECH LIMITED,"MAHARASHTRA, India",AWARDED,21.0,2,0,OPEN_TENDER,MAHARASHTRA PUBLIC WORKS DEPARTMENT,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01089,REF-MAH-MA-2021-01089,MAHARASHTRA PUBLIC WORKS DEPARTMENT,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for MAHARASHTRA PUBLIC WORKS DEPARTMENT,Official public tender for supply of civil works & infrastructure under standard MAHARASHTRA state procurement guidelines.,2020-02-03 00:00:00,2020-02-24 00:00:00,2020-02-25 00:00:00,2020-03-10,171402343.19,197112694.67,INR,4,SHREE BALAJI ENTERPRISE,ENT-SUP-CA68E614E4,SHREE BALAJI ENTERPRISE,"MAHARASHTRA, India",AWARDED,21.0,0,0,OPEN_TENDER,MAHARASHTRA PUBLIC WORKS DEPARTMENT,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01090,REF-MAH-MA-2021-01090,MMRDA URBAN TRANSPORT,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for MMRDA URBAN TRANSPORT,Official public tender for supply of civil works & infrastructure under standard MAHARASHTRA state procurement guidelines.,2021-05-23 00:00:00,2021-06-22 00:00:00,2021-06-23 00:00:00,2021-07-07,4928421.28,5667684.48,INR,2,VANGUARD POWER SERVICES,ENT-SUP-FBE5090586,VANGUARD POWER SERVICES,"MAHARASHTRA, India",AWARDED,30.0,0,0,OPEN_TENDER,MMRDA URBAN TRANSPORT,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01091,REF-MAH-MA-2021-01091,MAHARASHTRA PUBLIC WORKS DEPARTMENT,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Electrical & Mechanical,Procurement of electrical & mechanical for MAHARASHTRA PUBLIC WORKS DEPARTMENT,Official public tender for supply of electrical & mechanical under standard MAHARASHTRA state procurement guidelines.,2019-07-20 00:00:00,2019-07-26 00:00:00,2019-07-27 00:00:00,2019-08-10,4974490.1,4725765.6,INR,2,ZENITH INFRASTRUCTURE PROJECTS,ENT-SUP-4F350A4CA1,ZENITH INFRASTRUCTURE PROJECTS,"MAHARASHTRA, India",AWARDED,6.0,0,0,OPEN_TENDER,MAHARASHTRA PUBLIC WORKS DEPARTMENT,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01092,REF-MAH-MA-2021-01092,PUBLIC HEALTH DEPT MUMBAI,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Consultancy & Facility Management,Procurement of consultancy & facility management for PUBLIC HEALTH DEPT MUMBAI,Official public tender for supply of consultancy & facility management under standard MAHARASHTRA state procurement guidelines.,2019-11-05 00:00:00,2019-12-05 00:00:00,2019-12-06 00:00:00,2019-12-20,2800709.84,3780958.29,INR,1,ZENITH INFRASTRUCTURE PROJECTS,ENT-SUP-4F350A4CA1,ZENITH INFRASTRUCTURE PROJECTS,"MAHARASHTRA, India",AWARDED,30.0,1,0,OPEN_TENDER,PUBLIC HEALTH DEPT MUMBAI,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01093,REF-MAH-MA-2021-01093,MMRDA URBAN TRANSPORT,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Consultancy & Facility Management,Procurement of consultancy & facility management for MMRDA URBAN TRANSPORT,Official public tender for supply of consultancy & facility management under standard MAHARASHTRA state procurement guidelines.,2020-11-24 00:00:00,2020-12-24 00:00:00,2020-12-25 00:00:00,2021-01-08,20984051.79,28328469.92,INR,2,PNC INFRATECH LIMITED,ENT-SUP-4B3E89D111,PNC INFRATECH LIMITED,"MAHARASHTRA, India",AWARDED,30.0,0,0,OPEN_TENDER,MMRDA URBAN TRANSPORT,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01094,REF-MAH-MA-2021-01094,MMRDA URBAN TRANSPORT,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for MMRDA URBAN TRANSPORT,Official public tender for supply of civil works & infrastructure under standard MAHARASHTRA state procurement guidelines.,2021-01-14 00:00:00,2021-01-18 00:00:00,2021-01-19 00:00:00,2021-02-02,3938627.32,3465992.04,INR,3,BHARAT DIAGNOSTIC SYSTEMS,ENT-SUP-C6B6FCD7BC,BHARAT DIAGNOSTIC SYSTEMS,"MAHARASHTRA, India",AWARDED,4.0,0,0,OPEN_TENDER,MMRDA URBAN TRANSPORT,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01095,REF-MAH-MA-2021-01095,MMRDA URBAN TRANSPORT,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Medical Equipment & Consumables,Procurement of medical equipment & consumables for MMRDA URBAN TRANSPORT,Official public tender for supply of medical equipment & consumables under standard MAHARASHTRA state procurement guidelines.,2019-08-05 00:00:00,2019-08-11 00:00:00,2019-08-12 00:00:00,2019-08-26,321889292.63,370172686.52,INR,3,DILIP BUILDCON LIMITED,ENT-SUP-55226FC7C8,DILIP BUILDCON LIMITED,"MAHARASHTRA, India",AWARDED,6.0,0,0,OPEN_TENDER,MMRDA URBAN TRANSPORT,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01096,REF-MAH-MA-2021-01096,MAHARASHTRA PUBLIC WORKS DEPARTMENT,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Consultancy & Facility Management,Procurement of consultancy & facility management for MAHARASHTRA PUBLIC WORKS DEPARTMENT,Official public tender for supply of consultancy & facility management under standard MAHARASHTRA state procurement guidelines.,2019-06-23 00:00:00,2019-07-07 00:00:00,2019-07-08 00:00:00,2019-07-22,4989673.46,5089466.93,INR,1,BHARAT DIAGNOSTIC SYSTEMS,ENT-SUP-C6B6FCD7BC,BHARAT DIAGNOSTIC SYSTEMS,"MAHARASHTRA, India",AWARDED,14.0,0,0,OPEN_TENDER,MAHARASHTRA PUBLIC WORKS DEPARTMENT,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01097,REF-MAH-MA-2021-01097,MAHARASHTRA PUBLIC WORKS DEPARTMENT,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for MAHARASHTRA PUBLIC WORKS DEPARTMENT,Official public tender for supply of civil works & infrastructure under standard MAHARASHTRA state procurement guidelines.,2019-07-08 00:00:00,2019-08-07 00:00:00,2019-08-08 00:00:00,2019-08-22,77614710.44,83823887.27,INR,3,DILIP BUILDCON LIMITED,ENT-SUP-55226FC7C8,DILIP BUILDCON LIMITED,"MAHARASHTRA, India",AWARDED,30.0,0,0,OPEN_TENDER,MAHARASHTRA PUBLIC WORKS DEPARTMENT,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01098,REF-MAH-MA-2021-01098,MMRDA URBAN TRANSPORT,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Electrical & Mechanical,Procurement of electrical & mechanical for MMRDA URBAN TRANSPORT,Official public tender for supply of electrical & mechanical under standard MAHARASHTRA state procurement guidelines.,2021-04-23 00:00:00,2021-05-23 00:00:00,2021-05-24 00:00:00,2021-06-07,4963489.38,4715314.92,INR,1,ZENITH INFRASTRUCTURE PROJECTS,ENT-SUP-4F350A4CA1,ZENITH INFRASTRUCTURE PROJECTS,"MAHARASHTRA, India",AWARDED,30.0,2,0,OPEN_TENDER,MMRDA URBAN TRANSPORT,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01099,REF-MAH-MA-2021-01099,MSEDCL POWER DISTRIBUTION,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Electrical & Mechanical,Procurement of electrical & mechanical for MSEDCL POWER DISTRIBUTION,Official public tender for supply of electrical & mechanical under standard MAHARASHTRA state procurement guidelines.,2019-03-02 00:00:00,2019-04-01 00:00:00,2019-04-02 00:00:00,2019-04-16,67229719.76,63868233.77,INR,1,GUPTA AND SONS CONTRACTOR,ENT-SUP-7A3AE215B9,GUPTA AND SONS CONTRACTOR,"MAHARASHTRA, India",AWARDED,30.0,0,0,OPEN_TENDER,MSEDCL POWER DISTRIBUTION,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01100,REF-MAH-MA-2021-01100,PUBLIC HEALTH DEPT MUMBAI,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Information Technology & Software,Procurement of information technology & software for PUBLIC HEALTH DEPT MUMBAI,Official public tender for supply of information technology & software under standard MAHARASHTRA state procurement guidelines.,2021-07-18 00:00:00,2021-08-01 00:00:00,2021-08-02 00:00:00,2021-08-16,318483359.38,366255863.28,INR,3,SHARMA ENGINEERING WORKS,ENT-SUP-9473B0CC3C,SHARMA ENGINEERING WORKS,"MAHARASHTRA, India",AWARDED,14.0,2,0,OPEN_TENDER,PUBLIC HEALTH DEPT MUMBAI,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01101,REF-MAH-MA-2021-01101,MSEDCL POWER DISTRIBUTION,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Medical Equipment & Consumables,Procurement of medical equipment & consumables for MSEDCL POWER DISTRIBUTION,Official public tender for supply of medical equipment & consumables under standard MAHARASHTRA state procurement guidelines.,2020-01-11 00:00:00,2020-02-01 00:00:00,2020-02-02 00:00:00,2020-02-16,341542780.6,300557646.92,INR,1,AFCONS INFRASTRUCTURE LIMITED,ENT-SUP-AC3B9A87E5,AFCONS INFRASTRUCTURE LIMITED,"MAHARASHTRA, India",AWARDED,21.0,1,0,OPEN_TENDER,MSEDCL POWER DISTRIBUTION,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01102,REF-MAH-MA-2021-01102,MAHARASHTRA PUBLIC WORKS DEPARTMENT,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Electrical & Mechanical,Procurement of electrical & mechanical for MAHARASHTRA PUBLIC WORKS DEPARTMENT,Official public tender for supply of electrical & mechanical under standard MAHARASHTRA state procurement guidelines.,2020-11-12 00:00:00,2020-12-03 00:00:00,2020-12-04 00:00:00,2020-12-18,240480379.34,259718809.69,INR,4,NCC LIMITED INFRASTRUCTURE,ENT-SUP-0DFD916C8B,NCC LIMITED INFRASTRUCTURE,"MAHARASHTRA, India",AWARDED,21.0,0,0,OPEN_TENDER,MAHARASHTRA PUBLIC WORKS DEPARTMENT,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01103,REF-MAH-MA-2021-01103,WATER RESOURCES DEPARTMENT MAHARASHTRA,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Electrical & Mechanical,Procurement of electrical & mechanical for WATER RESOURCES DEPARTMENT MAHARASHTRA,Official public tender for supply of electrical & mechanical under standard MAHARASHTRA state procurement guidelines.,2020-05-04 00:00:00,2020-05-08 00:00:00,2020-05-09 00:00:00,2020-05-23,3588882.36,3875992.95,INR,3,KNR CONSTRUCTION,ENT-SUP-6A86A67807,KNR CONSTRUCTION,"MAHARASHTRA, India",AWARDED,4.0,0,0,OPEN_TENDER,WATER RESOURCES DEPARTMENT MAHARASHTRA,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01104,REF-MAH-MA-2021-01104,MSEDCL POWER DISTRIBUTION,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Civil Works & Infrastructure,Procurement of civil works & infrastructure for MSEDCL POWER DISTRIBUTION,Official public tender for supply of civil works & infrastructure under standard MAHARASHTRA state procurement guidelines.,2020-08-21 00:00:00,2020-09-11 00:00:00,2020-09-12 00:00:00,2020-09-26,10637375.53,10105506.76,INR,1,DILIP BUILDCON LIMITED,ENT-SUP-55226FC7C8,DILIP BUILDCON LIMITED,"MAHARASHTRA, India",AWARDED,21.0,2,0,OPEN_TENDER,MSEDCL POWER DISTRIBUTION,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01105,REF-MAH-MA-2021-01105,MSEDCL POWER DISTRIBUTION,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Information Technology & Software,Procurement of information technology & software for MSEDCL POWER DISTRIBUTION,Official public tender for supply of information technology & software under standard MAHARASHTRA state procurement guidelines.,2019-12-05 00:00:00,2019-12-11 00:00:00,2019-12-12 00:00:00,2019-12-26,54415415.06,73460810.33,INR,2,NCC LIMITED INFRASTRUCTURE,ENT-SUP-0DFD916C8B,NCC LIMITED INFRASTRUCTURE,"MAHARASHTRA, India",AWARDED,6.0,0,0,OPEN_TENDER,MSEDCL POWER DISTRIBUTION,MAHARASHTRA,https://mahatenders.gov.in/
MAH-MA-2021-01106,REF-MAH-MA-2021-01106,PUBLIC HEALTH DEPT MUMBAI,MAHARASHTRA State Government,MAHARASHTRA,Central District,"MAHARASHTRA, India",Medical Equipment & Consumables,Procurement of medical equipment & consumables for PUBLIC HEALTH DEPT MUMBAI,Official public tender for supply of medical equipment & consumables under standard MAHARASHTRA state procurement guidelines.,2021-08-17 00:00:00,2021-08-31 00:00:00,2021-09-01 00:00:00,2021-09-15,4903876.14,5296186.24,INR,2,VANGUARD POWER SERVICES,ENT-SUP-FBE5090586,VANGUARD POWER SERVICES,"MAHARASHTRA, India",AWARDED,14.0,0,0,OPEN_TENDER,PUBLIC HEALTH DEPT MUMBAI,MAHARASHTRA,https://mahatenders.gov.in/
